year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,uid
2016,texas,peanuts,dry goods,nuts and seeds,305000.0,205000.0,129839000.0,279825.0,0.5,064CE5C1EFCE7EB0D1558861F5CDE724D985989C47C95255CCF01127BF0DD4C9C0D8181D28EF59677C6FA3BA5D46FFF402215DC652F61375CA5762AC3704BF48
2016,virginia,peanuts,dry goods,nuts and seeds,21000.0,21000.0,15637000.0,38325.0,0.5,39055F4A2B06FC149002425817F9BFE53D955441F70DDFCA5BD4B0A36B8F53279321FEB7B3F783557258CF58512F0FC63B3286B4F9C295FC653BDF9329031590
2016,california,olives,dry goods,"pickles, olives, and pickled vegetables",40000.0,40000.0,141761000.0,164900.0,0.5,287756A07F93E6418B44A537F4791055B8153F9BCCC2D494DF9FA857B38313BFA1832D28AB65FDCEAD594ABB0984326969DBF05470A62781507ECD348AB02F2E
2016,california,apples,produce,apples,14000.0,14000.0,51775000.0,127500.0,0.5,9EFA3451E98433AF967B93A80AD6638816B5FF69679E5F814BBF86D7BE351517995A194D3D3253E8855BE33704EC95A604D0C8115890D5962BFF165267FC21B2
2016,connecticut,apples,produce,apples,1800.0,1800.0,12163000.0,6450.0,0.5,C979B5ED15ADC55180F40848950C96DE16B73A7EA338A98F4F38C7EF893D6867053340D39781D19D4B4C6F6FB0E3D0D249950414394B3000A3F7A88F607806B3
2016,idaho,apples,produce,apples,2200.0,2200.0,9628000.0,27600.0,0.5,EC9CC017AF522066DF1C9918143AA9DEBBE7828ADE77748AAFB9465FD588E8550C735F31EDEED478C61AA8C93C9EA484F455DF00268D4AC0436E6C93A55D6344
2016,illinois,apples,produce,apples,1700.0,1700.0,15783000.0,9350.0,0.5,DEB581B71986AB7ECCEECDFE34C6CC7FAC504503F36DA85F6023E09FCC46C1B5A477FDBAA3B258D0E561060FBB0B10215BACC05C140784CAF310F8777BA6A4FD
2016,maine,apples,produce,apples,2700.0,2700.0,16307000.0,16950.0,0.5,80242B6401303BC5562E10B2C5588933225188EC8729A44CB2A6986221FA4758A7D413D6875AD4B359E1843E64EF342BF591B1322E3208A33AE3BA58A57351A8
2016,maryland,apples,produce,apples,1800.0,1800.0,10615000.0,20300.0,0.5,86F6BA0602CE8F05B73B29148B8E732E22CA9BFE7252852FF568F6F2D532BA31BA92C47BF29DB2E3C2AB289BEA611F40130B2AAEF80FA393F15F6E4ADA3F0E40
2016,massachusetts,apples,produce,apples,3100.0,3100.0,13483000.0,15500.0,0.5,7F66EA17A7B2D7D907A6C13413CE49807DCD6DC77940A02D0D7ADF07350B238A6E8EE2F602560C395D2812BF98B76ADF2FB93BCB0AEE34B779E84986D7A76C98
