year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,uid,acres_unharvested,yield_tons_per_acre,price_per_ton,tons_never_harvested,not_marketable,inedible,bad_weather,pests_disease,market_dynamics,other
2016,georgia,peanuts,dry goods,nuts and seeds,720000.0,706000.0,512132000.0,1376700.0,0.5,43B764668695DA719F536A46026A48F6667E1F163FC87E4EBC339DFB1358F80BA34DBF2B00FC07EB3BB5C00274D37B59D962A662F365FD6D9DE8D20260344561,14000.0,1.95,371.9997094501344,13650.0,3822.000000000001,3822.000000000001,573.3000000000001,8.5995,1.7744999999999995,5422.326
2016,hawaii,macadamias,dry goods,nuts and seeds,16500.0,16500.0,42000000.0,21000.0,0.5,DD7C1868B0C8C3D506895BC8C30F6B9BE762DCDF273964FC7618562759E901AA2582143CCB7D7ED2F07447975BECCFA798D1B47CBE75D3769BD0674AB7C1EB4D,0.0,1.2727272727272727,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,louisiana,pecans,dry goods,nuts and seeds,12300.0,12300.0,6175000.0,2000.0,0.5,6391221F02CB9031A60BBF846FBC6727975D9F3F04488FA0FFCC4CB0434391047DE81743D34D43198E15D45FE7C12B68D39332539701A1C2497CFEE753104ABF,0.0,0.1626016260162601,3087.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,mississippi,peanuts,dry goods,nuts and seeds,39000.0,38000.0,27664000.0,76000.0,0.5,3244EAE38E82F4B3C35A329789B0DA9F0C11E0287B8794552E282C6FB819B9C335C911032A9B4671ACABAD809A4C3FD319ABCE3EEF704DDC70646CDBE0CBF68C,1000.0,2.0,364.0,1000.0,280.0,280.0,42.0,0.63,0.1299999999999999,397.24
2016,new mexico,pecans,dry goods,nuts and seeds,40000.0,40000.0,213120000.0,36000.0,0.5,4FA8881E73875924D351D9B2C2850E3DAE0D47DD86FBAF536C0E4A4D1CA648BCF794F6A7140893935A426AA858C4A95968AC1E581B3EA68D75E4362D48B181E7,0.0,0.9,5920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,new mexico,peanuts,dry goods,nuts and seeds,8000.0,8000.0,4480000.0,11200.0,0.5,A11C2C71E9670CFCA2C05741371DF2897F5B99643FF0F3ED9EAA185D7B52D81E032E28BC389020468E36D3D54746E750A2F37EBA3F2ACE7176D714C5216CB97C,0.0,1.4,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,north carolina,peanuts,dry goods,nuts and seeds,101000.0,99000.0,74437000.0,174735.0,0.5,62A1700B92C8D7DB9D1469F57A2826854B685719A6C0431074F0A05AC13D5AE2E0E1D1675712912B03B558B500ACB8B68C3CF7EE8572855A51DEB08602150A9D,2000.0,1.765,425.99937047529113,1765.0,494.2000000000001,494.2000000000001,74.13000000000001,1.11195,0.22945,701.1286
2016,oklahoma,pecans,dry goods,nuts and seeds,94000.0,94000.0,24660000.0,6000.0,0.5,0B8DF6D92CF118DD69E935C3989FACBE0F7203C13167DCF7BAB02E3B0B24E44645E12B96E46260775FAACDC3074BFBEE5A47D14C7824924700F1B3E0006DBCE6,0.0,0.0638297872340425,4110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,oklahoma,peanuts,dry goods,nuts and seeds,13000.0,12000.0,9368000.0,22200.0,0.5,5167432E924D013977D9E3073129ACE680EF7679DE939AAF1432BA7309369E7B5F65FD9DA942648587EB28CF0B266137C252C49E7117AEE01D8AAF16B0323E7C,1000.0,1.85,421.981981981982,925.0,259.0,259.0,38.85,0.58275,0.12025,367.447
2016,oregon,hazelnuts,dry goods,nuts and seeds,37000.0,37000.0,118800000.0,44000.0,0.5,59AE1E10CA00E5BF22DA429F1645E442002557FCABEB296830AE863CA18599EB216A70E78FABF5341445120B505A268A327D74AFD393047DA2DDD9508CD44DB5,0.0,1.1891891891891893,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,south carolina,peanuts,dry goods,nuts and seeds,110000.0,106000.0,65126000.0,169600.0,0.5,71A12743BABA07C3FBE0B185F8312323C16FAB323E7699630366428C988FB7F11D01D8C6787F1E1CA3BB894A5925ECA243BF3533D2F19751D754273FF63D335B,4000.0,1.6,383.997641509434,3200.0,896.0000000000001,896.0000000000001,134.4,2.016,0.416,1271.168
2016,texas,pecans,dry goods,nuts and seeds,100000.0,100000.0,94020000.0,19500.0,0.5,3B1740835C104A1BE1F03FC9B0012DF183CAC90AD91D7BCF1B919327E595DF3D8865F461BDB25796C2B401B44B0CE99EE4FCBEFFD45F9A28880EF5F05890AEF0,0.0,0.195,4821.538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,texas,peanuts,dry goods,nuts and seeds,305000.0,205000.0,129839000.0,279825.0,0.5,064CE5C1EFCE7EB0D1558861F5CDE724D985989C47C95255CCF01127BF0DD4C9C0D8181D28EF59677C6FA3BA5D46FFF402215DC652F61375CA5762AC3704BF48,100000.0,1.365,464.00071473242207,68250.0,19110.0,19110.0,2866.5,42.9975,8.872499999999999,27111.63
2016,virginia,peanuts,dry goods,nuts and seeds,21000.0,21000.0,15637000.0,38325.0,0.5,39055F4A2B06FC149002425817F9BFE53D955441F70DDFCA5BD4B0A36B8F53279321FEB7B3F783557258CF58512F0FC63B3286B4F9C295FC653BDF9329031590,0.0,1.825,408.01043705153296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,california,olives,dry goods,"pickles, olives, and pickled vegetables",40000.0,40000.0,141761000.0,164900.0,0.5,287756A07F93E6418B44A537F4791055B8153F9BCCC2D494DF9FA857B38313BFA1832D28AB65FDCEAD594ABB0984326969DBF05470A62781507ECD348AB02F2E,0.0,4.1225,859.6785930867193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,california,apples,produce,apples,14000.0,14000.0,51775000.0,127500.0,0.5,9EFA3451E98433AF967B93A80AD6638816B5FF69679E5F814BBF86D7BE351517995A194D3D3253E8855BE33704EC95A604D0C8115890D5962BFF165267FC21B2,0.0,9.107142857142858,406.078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,connecticut,apples,produce,apples,1800.0,1800.0,12163000.0,6450.0,0.5,C979B5ED15ADC55180F40848950C96DE16B73A7EA338A98F4F38C7EF893D6867053340D39781D19D4B4C6F6FB0E3D0D249950414394B3000A3F7A88F607806B3,0.0,3.583333333333333,1885.7364341085272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,idaho,apples,produce,apples,2200.0,2200.0,9628000.0,27600.0,0.5,EC9CC017AF522066DF1C9918143AA9DEBBE7828ADE77748AAFB9465FD588E8550C735F31EDEED478C61AA8C93C9EA484F455DF00268D4AC0436E6C93A55D6344,0.0,12.545454545454543,348.84057971014494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,illinois,apples,produce,apples,1700.0,1700.0,15783000.0,9350.0,0.5,DEB581B71986AB7ECCEECDFE34C6CC7FAC504503F36DA85F6023E09FCC46C1B5A477FDBAA3B258D0E561060FBB0B10215BACC05C140784CAF310F8777BA6A4FD,0.0,5.5,1688.0213903743315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,maine,apples,produce,apples,2700.0,2700.0,16307000.0,16950.0,0.5,80242B6401303BC5562E10B2C5588933225188EC8729A44CB2A6986221FA4758A7D413D6875AD4B359E1843E64EF342BF591B1322E3208A33AE3BA58A57351A8,0.0,6.277777777777778,962.0648967551624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,maryland,apples,produce,apples,1800.0,1800.0,10615000.0,20300.0,0.5,86F6BA0602CE8F05B73B29148B8E732E22CA9BFE7252852FF568F6F2D532BA31BA92C47BF29DB2E3C2AB289BEA611F40130B2AAEF80FA393F15F6E4ADA3F0E40,0.0,11.27777777777778,522.9064039408867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,massachusetts,apples,produce,apples,3100.0,3100.0,13483000.0,15500.0,0.5,7F66EA17A7B2D7D907A6C13413CE49807DCD6DC77940A02D0D7ADF07350B238A6E8EE2F602560C395D2812BF98B76ADF2FB93BCB0AEE34B779E84986D7A76C98,0.0,5.0,869.8709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,michigan,apples,produce,apples,33000.0,33000.0,325195000.0,637500.0,0.5,878E2445CE82B2B5DC8D995AE16418B61E429BE42C88DBCD85A68D2B00B9CF5F9DB79F4E47DF9BDD4D69F1837AE1BFD766EF360D75C91B135E0D3FF62C763DDA,0.0,19.318181818181817,510.10980392156864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,minnesota,apples,produce,apples,2900.0,2900.0,17052000.0,10750.0,0.5,D0C43F6B2C0972BA7BB5E1785A35F585A48E66504D16782AEB3B2ACC707CE249F970962668313DDB7D857508662F3DAB46B400CFAA121696C09DEF210F7750C6,0.0,3.706896551724138,1586.2325581395348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,new jersey,apples,produce,apples,2200.0,2200.0,33590000.0,15950.0,0.5,90C2EA33B306426933AF9BF24405BCA2FA84B1A5F2B6103AC1C1DBFE3A53F3771470A2EE957D5F9AF5D36570B6A1933CADAAB2916162C13CB71D7B34A1EE2EA8,0.0,7.25,2105.956112852665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,new york,apples,produce,apples,43000.0,43000.0,345935000.0,625000.0,0.5,6B92B3D479FD8591CD8D56C35E1B25597566B180F617112DA04304F64F2CEC702C4690C6ACDDFB810B440FBB83909541D176517D824DF54C3804B96A8C8E1030,0.0,14.534883720930232,553.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,north carolina,apples,produce,apples,5600.0,5600.0,26906000.0,57000.0,0.5,573C3B2CD70E9CC2DB4172254F2208C7ED2BE8EA5A7537F471097EADF3813C8E89AEDD692ADDB5D7105E0AAF7BAF6A73E7F2D5B67D30E1E66CEAB08CA5ACF00D,0.0,10.178571428571429,472.0350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,ohio,apples,produce,apples,4000.0,4000.0,21656000.0,20950.0,0.5,9A26110F1A59EB5C9D9F176F40924494FA265B870AE5A75A0B6583981D5886F8E600863911A15812CB6DCB250A6C7065641645FD25BD3098156793C966BBB7CC,0.0,5.2375,1033.6992840095463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,oregon,apples,produce,apples,5000.0,5000.0,59779000.0,97700.0,0.5,3B173352205F5619DAAF9408CF45A05E6853A571D863A45EA1E76088A8F6AEA5C24D3C5756F65FE36B5B1F15A25EF2142C9F8AD9BA9A8A4CF04BF27FC6F9259F,0.0,19.54,611.8628454452405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,pennsylvania,apples,produce,apples,20000.0,20000.0,89203000.0,233500.0,0.5,F47D9CDCE9F9B6179D2D06FAAEF67D2D6C86838695A86F8898051A64E11246664AE885A977CC869C9BEF29C5EA014591ADBD42FE93AB16D9384B5B5C97ADCF75,0.0,11.675,382.0256959314775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,vermont,apples,produce,apples,1900.0,1900.0,20419000.0,15000.0,0.5,3708F0B185F89AA6F259DC204F2F1B306B7C0576A3DEFB5399D06D65F9C1FE396554A06E1ED38E01C9167402E394ED87F2ACD2EE13CB8B4583FCE2DA5888584B,0.0,7.894736842105263,1361.2666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,virginia,apples,produce,apples,10300.0,10300.0,35854000.0,90000.0,0.5,94FF35967871AE9CDF9C33B0D3B8E5250F8ACC1CBB462472396DE7983D11C3BE27245DA1AEE7154D6EEC2FA56340FAC388EAA6644277DC30C6820E99624019F6,0.0,8.737864077669903,398.3777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,washington,apples,produce,apples,165000.0,165000.0,2350703000.0,3660000.0,0.5,214E7363E78F7FFC3301320BBE21CB7FE5E137F0E05A30BE8E63B011784ED6DA271B6F98D40D75FC70EDF0F0945E0EFA5806AFB888EE6877D0AE265B875CF9D4,0.0,22.181818181818183,642.2685792349727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,west virginia,apples,produce,apples,4600.0,4600.0,14742000.0,40000.0,0.5,271939A9497C9272D3BF3B0D2420FA32320DB4C60D7E7703DE9935E8A11E01CE7752D4FBDC6BA5A0890D9E113C76593C5BDB0C50E526939505942AA2FBAA1DA8,0.0,8.695652173913043,368.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,wisconsin,apples,produce,apples,4000.0,4000.0,21819000.0,20500.0,0.5,F5FDCB80ABF824E82F09955EF9D513BCC56FBE58CF8812C9563CE9756700106290B40BF1CCEA88627391B91037894F694898F21DCF65FEB656C080867BB37955,0.0,5.125,1064.341463414634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,california,apricots,produce,apricots,10000.0,10000.0,48929000.0,56000.0,0.5,4ED4BA628C2CA476E4AB557C5507CE93E1669AE4D3ACE932F4E9EF2980BEB67844E2432C085BD7AC73717C26684857644F6A40F24736563BBE7936BB6ED08882,0.0,5.6,873.7321428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,washington,apricots,produce,apricots,1000.0,1000.0,8473000.0,8050.0,0.5,693F19339ED1249521CF72FFCF2A33891BF225FACE9758B54AE035D7CCDA4EDE58110CFC9F6EAC290C8B2A6700602A6FF01934D411E274B30020C4EA13EA6911,0.0,8.05,1052.5465838509317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,california,artichokes,produce,artichokes,6800.0,6800.0,77697000.0,49300.0,0.5,69E5BD2C83563D17CFC5303949990C2B7632D7F0A6801B6EF40C4AE3686BCA5B6D0A981260A6547D15DDF7787593E401A36584FC3130B3F5126FF73931EDAF9A,0.0,7.25,1576.004056795132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,california,asparagus,produce,asparagus,9400.0,9000.0,30456000.0,10800.0,0.5,B28352F6290EF1C62E2633DCE7C1F4A07BF65604CD59A5468AC521A701D076E8D70C28E2FBC967B61F52886FDB1717BFE22055D213EFF00E7F65D2ACE4653A81,400.0,1.2,2820.0,240.0,67.2,67.2,10.08,0.1512,0.0312,95.3376
2016,michigan,asparagus,produce,asparagus,11400.0,10400.0,22801000.0,13000.0,0.5,6ACDDE69F6680BBE9CD65F84158D2F6741D3C53D508F9E371AD29D3D62ACCCA2E2BE379734DDBD92ECB5A8A647D2B6F7890980A51183DAD038CA754AB9E411EA,1000.0,1.25,1753.923076923077,625.0,175.00000000000003,175.00000000000003,26.25,0.39375,0.0812499999999999,248.275
2016,new jersey,asparagus,produce,asparagus,2200.0,2100.0,14330000.0,4200.0,0.5,A3D3E0E4096768BF928AD560B79FA2B7426A7A6C212DF80C811222903D8BFED9494C201739260E3E9A1840FA466AF760EA29C03DF00F00C31A9CD5C412BCC972,100.0,2.0,3411.904761904762,100.0,28.000000000000004,28.000000000000004,4.2,0.063,0.013,39.724
2016,washington,asparagus,produce,asparagus,4600.0,4400.0,24102000.0,13640.0,0.5,26E2A9ADDB40A2128B13AD64985140F9342CBE0DCD04EF264742D2A4F7A12A93EE3DA16E94F43FB549E4CE84A5DDDD7412E7A28E802712BBA856535B07CECAA4,200.0,3.1,1767.008797653959,310.0,86.80000000000001,86.80000000000001,13.02,0.1953,0.0402999999999999,123.1444
2016,california,avocados,produce,avocados,50900.0,50900.0,351240000.0,113000.0,0.5,44A735339DF1EBD44480EF65201B1AE044FAE85F3A162B1A2856D1A27A46C7FD354913DB19488FFB37D2475DD9398225C8132C77B2FC11C6A3E868DDC3DF71C6,0.0,2.2200392927308448,3108.3185840707965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,florida,avocados,produce,avocados,6000.0,6000.0,19080000.0,24100.0,0.5,07353700577D30E7BE06BED4511FE7A9EE77A8EE1255CDED9695DE8EC57E58B7EFFE395BF908BE620E29FFD4C069575551B7CB0F2602C8859AA69E68CA026AAA,0.0,4.016666666666667,791.701244813278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,hawaii,avocados,produce,avocados,800.0,800.0,1934000.0,950.0,0.5,029985A9A847BA658273DF28E45220C6D97F857DD6E73DB4C8413ECD6F61A09D71C041E05691436346A5705B9D8DF40CB2B0C988A8E0EF7F47A2E69934270DA4,0.0,1.1875,2035.7894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,hawaii,bananas,produce,bananas,1050.0,1050.0,5592000.0,2800.0,0.5,48C283D125C8EA60EEACE07AD4DF2C70140CC6E2715E750505C957FA781E77436C967DB4F7988685668B564CFB3CEAEF9E40E4E404C1745DCC2EF88CED705F29,0.0,2.6666666666666665,1997.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,california,peppers,produce,bell peppers,17200.0,17100.0,226411000.0,354825.0,0.5,45D7F1C044111618ECBF0EFC7B62BE4A5E18D302FBF4ACC8D7571634675175D5FD9347F739664EF0AB1D1C85EFAEFEA8D6EE00EACB0645EBCA678C6017FD0DE0,100.0,20.75,638.0920171915733,1037.5,290.5,290.5,43.575,0.653625,0.134875,412.1365
2016,florida,peppers,produce,bell peppers,13500.0,12900.0,125962000.0,190275.0,0.5,A2087F754F07218BB779C78AB5D0459B46CD4B0298FA9E26AD2E6751870EDB7519DEA0696520F0014D689C708A9A7CCF2AC7A4BC5F3123BA91592767EC92FB6C,600.0,14.75,661.9997372224412,4425.0,1239.0000000000002,1239.0000000000002,185.85,2.78775,0.5752499999999999,1757.7869999999998
2016,georgia,peppers,produce,bell peppers,3300.0,3200.0,32736000.0,48000.0,0.5,1AC5CC31BC43F96FE09B09E362DFBDC62CFCD0F51C41AE0815D1688B3E3B48B739D1744851D101AFEC4C75E92207DE744423A80937CE7DB505215DB0D60E6640,100.0,15.0,682.0,750.0,210.00000000000003,210.00000000000003,31.500000000000004,0.4725,0.0974999999999999,297.93
2016,michigan,peppers,produce,bell peppers,1800.0,1700.0,16354000.0,22100.0,0.5,602DF55DCD8704749BDAF4238324207AD1E1B4D644784FC2C72861636DB24BEC916B75C13380BD9C6E7A26C016ACB0B6FAA2D28B22F4CD1C3819F89D5E22F1EB,100.0,13.0,740.0,650.0,182.00000000000003,182.00000000000003,27.3,0.4095,0.0844999999999999,258.206
2016,new jersey,peppers,produce,bell peppers,3500.0,3400.0,29520000.0,46750.0,0.5,A684E7A4D1F85A541833ADC8B7BC44289D97AEC1F369B598995C99DAAB535464572EF91388F6600F504A8FCA958134C48F60961EF15B4F0744A9EB1E2902153E,100.0,13.75,631.4438502673797,687.5,192.50000000000003,192.50000000000003,28.875000000000004,0.433125,0.089375,273.1025
2016,new york,peppers,produce,bell peppers,1000.0,900.0,7700000.0,13050.0,0.5,82CF6896B431F35668629E683BF3CAFADD65160FFEE2B36187B6DD837BCD2BB88E7A97A0188B7E5055E9D53CB632BB431948F21C579C08DFBAA3D93D2518EE33,100.0,14.5,590.0383141762452,725.0,203.00000000000003,203.00000000000003,30.450000000000003,0.45675,0.0942499999999999,287.999
2016,north carolina,peppers,produce,bell peppers,2400.0,2300.0,18975000.0,28750.0,0.5,128DEBD8D4F0AA3D14A77A56746AD78D38A01A0E0BFBF0125B89E1A92E549562327AA8623118B4F31A0F556F9BB882C936D4ED01E7BEBADDEA31E2E424A6C223,100.0,12.5,660.0,625.0,175.00000000000003,175.00000000000003,26.25,0.39375,0.0812499999999999,248.275
2016,ohio,peppers,produce,bell peppers,2000.0,1900.0,21279000.0,23750.0,0.5,B83A49D158FAA405432142A610BEC9FAEE6CA37DDA522CB6BFD477914F46797A8CFC8E18F724D371D8A985A8B89119D1D3B210650B0E13B135CAD3E9A6216CBF,100.0,12.5,895.9578947368421,625.0,175.00000000000003,175.00000000000003,26.25,0.39375,0.0812499999999999,248.275
2016,pennsylvania,peppers,produce,bell peppers,1000.0,900.0,7063000.0,7425.0,0.5,39FB75C57A81149D2C9CB20813E8D42F84CE436FCACBB7EE049DC2C6C200F6ED758178828CD68AC9AE9D57302B83D37D3533A77F510401387DAFADB52B0247ED,100.0,8.25,951.2457912457912,412.5,115.5,115.5,17.325000000000003,0.259875,0.0536249999999999,163.8615
2016,oregon,blackberries,produce,blackberries,7000.0,7000.0,26387000.0,29180.0,0.5,90070DB7BBC75AD7245BB3BD6B0D973AB2F6958D06D11908D6FBDD5DD6D7582A117C1532BCEA6C7715E1E09CE371783120A4B64DF5C96FA882FED5B19923D660,0.0,4.168571428571428,904.2837559972584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,california,blueberries,produce,blueberries,6400.0,6400.0,108765000.0,30250.0,0.5,ECF0A6D5C653FE047CB85E04F4B2FA58C4C144FFAE7F6D3E524911B1509BDA996BB5D6E34E2E5EC17EA73B1C78ABE86C022DE2BBFBB4CE3D2108287CD35F695A,0.0,4.7265625,3595.5371900826444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,florida,blueberries,produce,blueberries,4700.0,4700.0,53656000.0,7350.0,0.5,6141A674D41E465742859A55ADE56DE7B8CA3DCA65E3F5620D5850B68C3F86B09377752358AE688606CCB3CA3DD7EEF3D877E86E078AFB8993D14CC9489B65D0,0.0,1.5638297872340423,7300.136054421769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,georgia,blueberries,produce,blueberries,16900.0,16900.0,88305000.0,35400.0,0.5,C40E7052F239CF6CA89C871DAE0D2E8E754F8CA6E7AD096D80714B2FA758B414F3330A5F3770A829C1DBB23596CEB52EB806E41DE1746DF36ADB457B5BFDB825,0.0,2.094674556213018,2494.491525423729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,maine,blueberries,produce,blueberries,23100.0,23100.0,27679000.0,50920.0,0.5,24A069F634AEF3A9FE60168174AF70DE37D6560B91E6B824BFDA0425F82727AAAD7C39B21512B89A44987AAF7D9C9D403487F0EAB50B3C865D18EC2139305015,0.0,2.204329004329004,543.5781618224667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,michigan,blueberries,produce,blueberries,20300.0,20300.0,130350000.0,55150.0,0.5,4CC84D6E633A650CC8D8F8A7A812514A284826B32641AF59749B6A8D6C667587E44E7FADEE90C0010A7D502732C28462CEB41E092D5B5153992DFB0E70F6B342,0.0,2.7167487684729066,2363.553943789665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,mississippi,blueberries,produce,blueberries,1800.0,1800.0,10947000.0,4100.0,0.5,000ABF4A085CB47EFA20CC7F78A0431255AB7DAFCB2F84CC20BFBF100198A2970A3B131553714ABF93B0905E7C8BACD120EE32B5B93F900ED6E2089283559029,0.0,2.2777777777777777,2670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,new jersey,blueberries,produce,blueberries,9300.0,9300.0,59390000.0,22060.0,0.5,AF6F6F9D48CA71BD421D20D3BA2804F7DA2A94DC69813AEA76C7F4DAC73D8CBFD1101C8F62F5AC3FCB54ADC1A14551DDAE4485013B062262216C76FB063FFCDA,0.0,2.372043010752688,2692.2030825022666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,new york,blueberries,produce,blueberries,900.0,900.0,3235000.0,695.0,0.5,D3F1BF582D7D1E48A79525607E5281AD93361E49E8EF8708B43013C76D3056660E77CA49B2917A570A7B5023C8DC7A3821BC48A7ABE6CE979C1A8D85C4777FDE,0.0,0.7722222222222223,4654.676258992806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,north carolina,blueberries,produce,blueberries,7200.0,7200.0,66924000.0,23300.0,0.5,509DB79B551981956AE461F28D8CA927B41F8678E1D9D07C8155465783F571BA284B03097CC870F7E4E0685B3AB89EC3482B314633215121E2A81C5480659266,0.0,3.236111111111111,2872.274678111588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
