year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,uid,acres_unharvested,yield_tons_per_acre,price_per_ton,tons_never_harvested,not_marketable,inedible,bad_weather,pests_disease,market_dynamics,other
2018,arizona,cabbage,produce,cabbage,3300.0,3300.0,33495000.0,82500.0,0.5,B60ECDA27FC50E976276ECF397CD05E01C34DE9FA7FF92ECAEAF4143D910D843EEB61F27E000DBCB37F67239F3CF14F5A903620627A7223841B047AC2FF06036,0.0,25.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,california,cabbage,produce,cabbage,14700.0,14200.0,181533000.0,241400.0,0.5,5F37BAE48FBE2C6D566894668504594177C3AB526261A85D851365ED5D9F3F40EF3327B6799DC7618D1DB45416BE6A1A5820DE01FCE1096B3E3BCB2CEE2737F9,500.0,17.0,752.0008285004143,4250.0,1190.0,1190.0,178.5,2.6775,0.5525,1688.27
2018,florida,cabbage,produce,cabbage,9300.0,8900.0,62806000.0,160200.0,0.5,F310EB3932CD69C3295D515818C53920CD83563469EF8C301403FED420F058DBDFAFEB4D490311B6D2A142AFBE99C25E3304561DF87A07DE418E1313F1F19990,400.0,18.0,392.04744069912607,3600.0,1008.0000000000001,1008.0000000000001,151.20000000000002,2.2680000000000002,0.46799999999999997,1430.0639999999999
2018,georgia,cabbage,produce,cabbage,4300.0,2900.0,14845000.0,58000.0,0.5,1FBEE40BDBEC33B2C3B4CD600620088DFCA705504A711BC3C8D2F4F9AEB9AFE9210C97461D46E84B8D663C3DD7BF13C4EF0A91B867741E581A5FD66D904AEE7F,1400.0,20.0,255.94827586206895,14000.0,3920.0000000000005,3920.0000000000005,588.0,8.82,1.8199999999999998,5561.36
2018,michigan,cabbage,produce,cabbage,3800.0,3700.0,14327000.0,64750.0,0.5,60FE42DCB594EA628BEAF61AB3E20B50F43CE14E93C6A74A43838075A6FC39F4EC4748EB5528CB76E47E52D2788D38850B4B966814C2BEB1FDCD32F8F3229E92,100.0,17.5,221.26640926640925,875.0,245.00000000000003,245.00000000000003,36.75,0.55125,0.11374999999999999,347.585
2018,new york,cabbage,produce,cabbage,11000.0,10100.0,52862000.0,196950.0,0.5,D82260D312F4978F958A1764BF35C8E20F9F4B2FBF7D36168A0E62C9C3F4FAD92547E5429BC8688CE85236F6907F82C3D02769C9D5119A567FD26B4E6F62DC54,900.0,19.5,268.4031480071084,8775.0,2457.0000000000005,2457.0000000000005,368.55,5.52825,1.14075,3485.781
2018,north carolina,cabbage,produce,cabbage,3000.0,2800.0,10120000.0,32200.0,0.5,387222D58E40213F4E895E013616AEDD0EBFCF9689FB5397FFFEC14D59FEF871AF3989393B508F09F900FEC4689432D06FAD7822E239F61F096FC91FC1350EAD,200.0,11.5,314.2857142857143,1150.0,322.00000000000006,322.00000000000006,48.300000000000004,0.7245,0.1495,456.82599999999996
2018,texas,cabbage,produce,cabbage,5500.0,5000.0,27405000.0,67500.0,0.5,9513A5C77A9E72A269C4EC8F356BF73FDDC447768376E1AECBEE167EF2C2B19ECF9E9799D6E7F5DCC4A6BA46E00CBF32979E8EA95EB9D593AA000578317EB2F8,500.0,13.5,406.0,3375.0,945.0000000000001,945.0000000000001,141.75,2.12625,0.43875,1340.685
2018,wisconsin,cabbage,produce,cabbage,3400.0,3300.0,10698000.0,66825.0,0.5,1118DC8E45D39714F4CE4965B42FAF00FDE3C12906C7154B50A07FB1BA78686525662721963968CD3DACA610A16C0940ECCDA1BF24B1FF42E8BAEF5E8A49C0E3,100.0,20.25,160.08978675645344,1012.5,283.5,283.5,42.525000000000006,0.6378750000000001,0.131625,402.2055
2018,arizona,cantaloupe,produce,cantaloupe,16400.0,16300.0,86977000.0,187450.0,0.5,D9F814E5709C702953A89E01DB6F60A6B59E26AA8E24850E58F3976FD682EE64CCD488DBFD2AE7A992C3EE885F189A072A740EAC02D1055C83A45EFCA007DF36,100.0,11.5,464.001066951187,575.0,161.00000000000003,161.00000000000003,24.150000000000002,0.36225,0.07475,228.41299999999998
